"term" "freq"
"i look up to" 68
"i looked at my" 62
"i looked at the" 111
"i love a good" 114
"i love all of" 98
"i love all the" 86
"i love and miss" 52
"i love being a" 80
"i love everything about" 58
"i love going to" 51
"i love her i" 55
"i love her so" 68
"i love him so" 88
"i love how i" 71
"i love how it" 57
"i love how my" 51
"i love how the" 81
"i love how you" 96
"i love it and" 101
"i love it here" 52
"i love it i" 248
"i love it na" 58
"i love it so" 118
"i love it when" 444
"i love it you" 52
"i love listening to" 67
"i love love love" 153
"i love me some" 191
"i love my family" 65
"i love my friends" 77
"i love my job" 175
"i love my life" 107
"i love my mom" 80
"i love my new" 75
"i love so much" 89
"i love that i" 96
"i love that movie" 98
"i love that place" 52
"i love that show" 80
"i love that song" 174
"i love that the" 74
"i love that you" 117
"i love the fact" 77
"i love the idea" 79
"i love the new" 93
"i love the smell" 82
"i love the way" 216
"i love them all" 73
"i love this movie" 71
"i love this show" 75
"i love this song" 125
"i love to do" 54
"i love to see" 62
"i love u so" 111
"i love what i" 56
"i love when i" 69
"i love when my" 71
"i love when people" 88
"i love you all" 176
"i love you and" 394
"i love you baby" 79
"i love you but" 140
"i love you follow" 52
"i love you for" 66
"i love you guys" 237
"i love you i" 430
"i love you just" 63
"i love you like" 64
"i love you mom" 61
"i love you more" 195
"i love you my" 72
"i love you na" 69
"i love you please" 69
"i love you rt" 63
"i love you so" 805
"i love you t" 108
"i love you thanks" 72
"i love you the" 63
"i love you to" 125
"i love you too" 539
"i love you with" 81
"i love you you" 144
"i love you your" 53
"i love your music" 76
"i love your new" 60
"i love your tweets" 81
"i loved it i" 60
"i made a few" 60
"i made for my" 59
"i made it to" 86
"i made this account" 64
"i made this card" 52
"i managed to get" 96
"i may be a" 66
"i may have a" 60
"i may have to" 251
"i may need to" 71
"i may not be" 121
"i may not have" 76
"i may or may" 120
"i mean come on" 53
"i meant to say" 63
"i met your mother" 92
"i might as well" 190
"i might be a" 59
"i might be able" 109
"i might have a" 67
"i might have to" 244
"i might need to" 63
"i might not be" 70
"i miss talking to" 60
"i miss you and" 102
"i miss you guys" 98
"i miss you i" 118
"i miss you more" 83
"i miss you so" 167
"i miss you to" 87
"i miss you too" 547
"i missed out on" 56
"i must admit i" 79
"i must admit that" 63
"i must have been" 63
"i must say i" 100
"i must say that" 108
"i need a break" 72
"i need a drink" 85
"i need a good" 84
"i need a job" 99
"i need a nap" 75
"i need a new" 275
"i need a vacation" 70
"i need is a" 73
"i need more followers" 222
"i need some new" 69
"i need someone to" 137
"i need something to" 95
"i need to be" 384
"i need to buy" 85
"i need to change" 56
"i need to check" 51
"i need to come" 72
"i need to do" 366
"i need to figure" 54
"i need to find" 241
"i need to get" 934
"i need to go" 482
"i need to have" 81
"i need to know" 203
"i need to learn" 106
"i need to make" 222
"i need to move" 59
"i need to see" 194
"i need to sleep" 53
"i need to start" 271
"i need to stop" 187
"i need to take" 131
"i need to talk" 113
"i need to work" 95
"i need to write" 60
"i need you to" 109
"i need your help" 69
"i needed to be" 51
"i needed to do" 58
"i needed to get" 86
"i never got to" 51
"i never have to" 70
"i never thought i" 85
"i never thought i'd" 108
"i never want to" 87
"i never would have" 78
"i no longer have" 63
"i now have a" 107
"i only have a" 70
"i only have one" 76
"i p whitney houston" 82
"i picked it up" 62
"i picked up a" 114
"i picked up the" 81
"i probably would have" 53
"i promise i will" 87
"i put it on" 70
"i put on my" 57
"i ran out of" 100
"i realized i was" 53
"i realized it was" 54
"i realized that i" 124
"i really appreciate it" 152
"i really don't care" 81
"i really don't know" 137
"i really don't like" 91
"i really don't think" 69
"i really don't want" 153
"i really enjoyed the" 77
"i really have to" 77
"i really hope i" 59
"i really hope that" 53
"i really hope you" 55
"i really like it" 73
"i really like the" 187
"i really like this" 70
"i really like your" 58
"i really liked the" 66
"i really love the" 64
"i really need a" 83
"i really need to" 556
"i really really really" 86
"i really wanna go" 52
"i really want a" 82
"i really want to" 669
"i really wanted to" 259
"i really wish i" 142
"i remember when i" 154
"i said i was" 86
"i said i would" 57
"i see how it" 76
"i see what you" 70
"i see you i" 53
"i seem to be" 109
"i seem to have" 134
"i sent you a" 92
"i set out to" 52
"i should be able" 80
"i should be doing" 67
"i should go to" 98
"i should have been" 106
"i should have known" 85
"i signed up for" 108
"i sound like a" 57
"i spent a lot" 53
"i spent most of" 61
"i started this blog" 73
"i started with a" 64
"i still can't believe" 123
"i still don't know" 82
"i still feel like" 53
"i still have a" 203
"i still have my" 75
"i still have the" 74
"i still have to" 178
"i still love you" 139
"i still need to" 179
"i still want to" 100
"i supposed to do" 68
"i sure hope so" 64
"i swear if i" 52
"i take that back" 54
"i tell you i" 59
"i thank you for" 111
"i the only one" 403
"i the only person" 87
"i think a lot" 103
"i think about it" 145
"i think about the" 72
"i think about you" 83
"i think he is" 86
"i think he was" 70
"i think i'll be" 81
"i think i'm getting" 59
"i think i'm going" 354
"i think i'm gonna" 151
"i think i'm in" 70
"i think i am" 319
"i think i can" 276
"i think i could" 113
"i think i did" 89
"i think i found" 64
"i think i got" 115
"i think i had" 55
"i think i have" 458
"i think i just" 310
"i think i know" 126
"i think i like" 147
"i think i love" 67
"i think i may" 214
"i think i might" 357
"i think i need" 298
"i think i saw" 82
"i think i should" 143
"i think i want" 86
"i think i was" 156
"i think i will" 311
"i think i would" 175
"i think is a" 55
"i think it's a" 214
"i think it's about" 52
"i think it's because" 57
"i think it's just" 54
"i think it's the" 82
"i think it's time" 182
"i think it has" 71
"i think it is" 464
"i think it might" 87
"i think it was" 416
"i think it will" 159
"i think it would" 239
"i think its time" 66
"i think of it" 73
"i think of the" 59
"i think of you" 85
"i think one of" 55
"i think she is" 58
"i think so too" 56
"i think that's a" 81
"i think that's the" 61
"i think that i" 96
"i think that is" 171
"i think that the" 109
"i think that was" 85
"i think there's a" 55
"i think there are" 78
"i think there is" 114
"i think they are" 151
"i think they should" 57
"i think this is" 350
"i think we all" 120
"i think we are" 113
"i think we can" 132
"i think we have" 113
"i think we need" 110
"i think we should" 156
"i think we will" 56
"i think you are" 164
"i think you can" 89
"i think you have" 98
"i think you mean" 55
"i think you need" 72
"i think you should" 219
"i think you will" 80
"i thought about it" 72
"i thought he was" 153
"i thought i'd share" 115
"i thought i could" 72
"i thought i had" 152
"i thought i might" 55
"i thought i should" 53
"i thought i was" 588
"i thought i would" 533
"i thought it might" 86
"i thought it was" 1110
"i thought it would" 499
"i thought of you" 64
"i thought she was" 68
"i thought that i" 59
"i thought that was" 196
"i thought the same" 62
"i thought they were" 105
"i thought this was" 112
"i thought to myself" 86
"i thought u were" 53
"i thought we were" 133
"i thought you meant" 55
"i thought you might" 55
"i thought you were" 349
"i told her i" 87
"i told her that" 76
"i told him i" 109
"i told him that" 100
"i told him to" 64
"i told you i" 118
"i told you so" 53
"i told you that" 59
"i tried to get" 85
"i tried to make" 54
"i try not to" 142
"i try to be" 87
"i try to do" 55
"i try to get" 53
"i try to keep" 68
"i try to make" 52
"i urge you to" 56
"i used the same" 52
"i used to be" 329
"i used to do" 74
"i used to go" 57
"i used to have" 141
"i used to know" 215
"i used to live" 82
"i used to love" 114
"i used to think" 115
"i used to work" 75
"i wake up and" 61
"i wake up in" 58
"i wake up to" 56
"i wanna be a" 68
"i wanna do is" 72
"i wanna go back" 61
"i wanna go home" 87
"i wanna go to" 300
"i wanna see the" 58
"i want for christmas" 84
"i want him to" 97
"i want is a" 65
"i want it to" 163
"i want people to" 54
"i want someone to" 54
"i want them to" 112
"i want to be" 1143
"i want to buy" 74
"i want to come" 56
"i want to do" 652
"i want to eat" 80
"i want to follow" 55
"i want to get" 312
"i want to give" 129
"i want to go" 765
"i want to have" 160
"i want to hear" 170
"i want to keep" 53
"i want to know" 289
"i want to learn" 61
"i want to live" 94
"i want to make" 279
"i want to meet" 115
"i want to move" 72
"i want to play" 81
"i want to put" 56
"i want to read" 108
"i want to say" 189
"i want to see" 618
"i want to share" 152
"i want to show" 53
"i want to start" 97
"i want to stay" 54
"i want to take" 129
"i want to talk" 123
"i want to tell" 81
"i want to thank" 205
"i want to try" 132
"i want to use" 51
"i want to watch" 106
"i want to win" 68
"i want to work" 82
"i want to write" 82
"i want you to" 450
"i wanted it to" 101
"i wanted to be" 304
"i wanted to do" 268
"i wanted to get" 105
"i wanted to give" 64
"i wanted to go" 175
"i wanted to keep" 53
"i wanted to know" 64
"i wanted to make" 224
"i wanted to say" 79
"i wanted to see" 149
"i wanted to share" 195
"i wanted to show" 74
"i wanted to take" 57
"i wanted to try" 95
"i wanted to use" 85
"i wanted to write" 61
"i was a bit" 176
"i was a child" 88
"i was a i" 70
"i was a little" 349
"i was a teenager" 58
"i was able to" 967
"i was about to" 258
"i was asked to" 88
"i was at a" 101
"i was at my" 52
"i was at the" 285
"i was at work" 52
"i was back in" 54
"i was born in" 97
"i was determined to" 57
"i was excited to" 75
"i was forced to" 51
"i was given a" 52
"i was glad to" 66
"i was going for" 60
"i was going through" 57
"i was going to" 1434
"i was gonna say" 58
"i was growing up" 79
"i was happy to" 93
"i was having a" 104
"i was hoping for" 101
"i was hoping to" 116
"i was in a" 251
"i was in college" 56
"i was in high" 79
"i was in my" 92
"i was in the" 448
"i was inspired by" 56
"i was invited to" 54
"i was just about" 77
"i was just going" 56
"i was just saying" 57
"i was just thinking" 168
"i was just wondering" 52
"i was kind of" 73
"i was listening to" 102
"i was little i" 68
"i was looking at" 105
"i was looking for" 271
"i was looking forward" 85
"i was lucky enough" 108
"i was on a" 109
"i was on my" 115
"i was on the" 215
"i was one of" 136
"i was out of" 102
"i was planning on" 73
"i was pleasantly surprised" 75
"i was ready to" 120
"i was reminded of" 71
"i was sitting in" 62
"i was so excited" 197
"i was so happy" 130
"i was starting to" 68
"i was supposed to" 232
"i was surprised to" 65
"i was talking about" 162
"i was talking to" 129
"i was the one" 75
"i was the only" 211
"i was there for" 70
"i was there i" 82
"i was there to" 53
"i was thinking about" 227
"i was thinking of" 143
"i was thinking that" 70
"i was thinking the" 113
"i was told that" 75
"i was too busy" 66
"i was trying to" 440
"i was unable to" 54
"i was waiting for" 96
"i was watching the" 57
"i was when i" 69
"i was wondering if" 165
"i was working on" 93
"i was worried about" 52
"i was years old" 93
"i wasn't able to" 110
"i wasn't going to" 126
"i wasn't sure if" 59
"i went ahead and" 52
"i went back to" 152
"i went for a" 83
"i went on a" 81
"i went out to" 66
"i went to a" 199
"i went to bed" 111
"i went to my" 86
"i went to school" 52
"i went to see" 85
"i went to the" 496
"i will always be" 94
"i will always love" 155
"i will be a" 92
"i will be able" 132
"i will be at" 160
"i will be back" 219
"i will be doing" 103
"i will be in" 256
"i will be making" 72
"i will be on" 124
"i will be posting" 87
"i will be sure" 66
"i will be taking" 53
"i will be the" 103
"i will be there" 272
"i will be watching" 51
"i will be working" 59
"i will check it" 67
"i will continue to" 125
"i will definitely be" 87
"i will do it" 53
"i will do my" 77
"i will follow back" 114
"i will follow you" 123
"i will get to" 78
"i will give you" 152
"i will have a" 126
"i will have to" 399
"i will keep you" 85
"i will let you" 163
"i will love you" 69
"i will make sure" 63
"i will miss you" 66
"i will need to" 60
"i will never be" 92
"i will never forget" 136
"i will never get" 57
"i will never understand" 61
"i will not be" 234
"i will say that" 98
"i will see you" 133
"i will send you" 90
"i will show you" 71
"i will take a" 63
"i will tell you" 224
"i will try to" 246
"i wish he would" 67
"i wish i can" 67
"i wish i could" 1707
"i wish i didn't" 75
"i wish i had" 879
"i wish i knew" 158
"i wish i lived" 55
"i wish i was" 844
"i wish i were" 104
"i wish i would" 86
"i wish it was" 177
"i wish people would" 51
"i wish that i" 82
"i wish there was" 131
"i wish they would" 67
"i wish we could" 94
"i wish we had" 61
"i wish you all" 86
"i wish you could" 85
"i wish you the" 81
"i wish you were" 134
"i wish you would" 96
"i woke up and" 107
"i woke up at" 88
"i woke up this" 129
"i woke up to" 106
"i woke up with" 69
"i won't be able" 171
"i won't give up" 66
"i won't have to" 81
"i wonder how long" 59
"i wonder how many" 211
"i wonder how much" 71
"i wonder if he" 76
"i wonder if i" 183
"i wonder if it" 55
"i wonder if my" 62
"i wonder if the" 136
"i wonder if they" 72
"i wonder if you" 62
"i wonder what the" 89
"i would also like" 60
"i would be a" 94
"i would be able" 62
"i would be happy" 74
"i would be so" 86
"i would be the" 85
"i would but i" 60
"i would do anything" 60
"i would do it" 55
"i would do the" 92
"i would go to" 57
"i would have a" 76
"i would have been" 189
"i would have done" 79
"i would have liked" 117
"i would have loved" 86
"i would have thought" 65
"i would have to" 287
"i would if i" 84
"i would like to" 1553
"i would love a" 77
"i would love for" 55
"i would love it" 100
"i would love that" 53
"i would love to" 1537
"i would never have" 73
"i would not be" 99
"i would not have" 83
"i would rather be" 72
"i would really like" 69
"i would say that" 80
"i would still be" 61
"i would want to" 63
"i wouldn't be able" 64
"i wouldn't be surprised" 61
"i wouldn't have to" 66
"i wouldn't want to" 81
"icing on the cake" 64
"ideas on how to" 59
"idk what to do" 51
"if all goes well" 53
"if any of you" 132
"if anyone has any" 60
"if anyone is interested" 55
"if anyone wants to" 114
"if at first you" 62
"if i'm going to" 111
"if i am not" 51
"if i can do" 64
"if i can find" 93
"if i can get" 209
"if i can help" 119
"if i can make" 63
"if i could get" 81
"if i could have" 76
"if i could i" 57
"if i could just" 80
"if i didn't have" 121
"if i do say" 83
"if i don't get" 103
"if i don't have" 78
"if i ever get" 66
"if i get a" 52
"if i had a" 363
"if i had the" 76
"if i had to" 203
"if i have a" 99
"if i have to" 256
"if i need to" 61
"if i remember correctly" 56
"if i told you" 92
"if i want to" 248
"if i wanted to" 195
