"term" "freq"
"from the kitchen" 80
"from the last" 201
"from the left" 61
"from the library" 119
"from the local" 80
"from the main" 63
"from the middle" 61
"from the moment" 123
"from the most" 56
"from the movie" 91
"from the national" 69
"from the new" 220
"from the north" 75
"from the of" 59
"from the office" 82
"from the old" 91
"from the one" 58
"from the original" 108
"from the other" 220
"from the outside" 127
"from the oven" 133
"from the pan" 54
"from the past" 253
"from the people" 82
"from the perspective" 74
"from the point" 77
"from the previous" 95
"from the public" 67
"from the real" 55
"from the rest" 133
"from the right" 64
"from the s" 333
"from the same" 304
"from the school" 71
"from the show" 77
"from the side" 84
"from the sky" 131
"from the south" 78
"from the start" 239
"from the state" 100
"from the store" 76
"from the sun" 87
"from the team" 59
"from the th" 98
"from the time" 103
"from the top" 208
"from the tree" 60
"from the truth" 67
"from the u" 75
"from the university" 90
"from the us" 68
"from the very" 158
"from the water" 60
"from the weekend" 60
"from the west" 78
"from the world" 149
"from them and" 60
"from then on" 62
"from there i" 79
"from those who" 83
"from time to" 462
"from to and" 71
"from to p" 74
"from to pm" 74
"from to the" 67
"from top to" 56
"from under the" 63
"from what i" 345
"from what i've" 57
"from when i" 98
"from where i" 101
"from where we" 61
"from work and" 126
"from work i" 64
"from would make" 57
"from years ago" 67
"from you and" 105
"from you guys" 57
"from you i" 134
"from you in" 58
"from your friends" 53
"front and back" 96
"front and center" 53
"front of a" 306
"front of her" 102
"front of him" 106
"front of his" 71
"front of it" 69
"front of me" 597
"front of my" 267
"front of our" 70
"front of the" 1159
"front of them" 89
"front of us" 113
"front of you" 221
"front of your" 96
"front page of" 77
"fruits and vegetables" 103
"fruits and veggies" 69
"full advantage of" 69
"full day of" 144
"full of great" 60
"full of life" 54
"full of love" 62
"full of people" 85
"full of the" 72
"full range of" 53
"full time and" 52
"full time job" 129
"full week of" 58
"fun and easy" 54
"fun and games" 65
"fun and i" 105
"fun at the" 244
"fun but i" 75
"fun can't wait" 56
"fun for me" 64
"fun fun fun" 107
"fun i am" 64
"fun i have" 62
"fun i love" 76
"fun i think" 58
"fun if you" 62
"fun in the" 162
"fun it is" 55
"fun it was" 53
"fun last night" 112
"fun na na" 78
"fun of it" 52
"fun of me" 131
"fun of the" 66
"fun on the" 66
"fun thank you" 71
"fun thanks for" 110
"fun this weekend" 56
"fun to be" 121
"fun to do" 103
"fun to have" 62
"fun to make" 77
"fun to play" 57
"fun to read" 57
"fun to see" 185
"fun to watch" 274
"fun way to" 83
"fun with it" 93
"fun with my" 67
"fun with the" 113
"fun with this" 64
"funny how people" 63
"funny how the" 64
"funny how you" 64
"funny thing about" 56
"funny thing is" 160
"funny to me" 72
"future of the" 137
"g certified wet" 83
"g i f" 51
"g m n" 59
"g party com" 75
"game against the" 83
"game and i" 63
"game and the" 72
"game are you" 53
"game at the" 119
"game for the" 139
"game i have" 69
"game i love" 59
"game i think" 61
"game i was" 52
"game in a" 57
"game in the" 162
"game is a" 72
"game is on" 66
"game is over" 61
"game last night" 177
"game of the" 413
"game of thrones" 404
"game on the" 115
"game right now" 73
"game so far" 54
"game thank you" 54
"game thanks for" 81
"game will be" 110
"game with a" 71
"game with the" 62
"games for the" 51
"games in the" 80
"gave birth to" 113
"gave her a" 122
"gave him a" 157
"gave him the" 70
"gave it a" 147
"gave it to" 170
"gave me a" 692
"gave me an" 72
"gave me my" 63
"gave me some" 86
"gave me the" 300
"gave me this" 54
"gave them a" 51
"gave to me" 61
"gave up on" 134
"gave us a" 126
"gave us the" 60
"gave you a" 77
"gave you the" 52
"gearing up for" 351
"gearing up to" 55
"general s gal" 56
"george bernard shaw" 97
"george w bush" 118
"get a better" 129
"get a big" 58
"get a bit" 110
"get a break" 56
"get a call" 75
"get a chance" 646
"get a copy" 110
"get a couple" 64
"get a decent" 56
"get a discount" 63
"get a drink" 60
"get a feel" 54
"get a few" 182
"get a follow" 316
"get a free" 430
"get a good" 330
"get a great" 77
"get a grip" 53
"get a happy" 81
"get a hold" 112
"get a job" 296
"get a kick" 65
"get a life" 193
"get a little" 396
"get a lot" 274
"get a new" 429
"get a nice" 57
"get a pic" 62
"get a picture" 115
"get a real" 60
"get a rt" 134
"get a second" 57
"get a sense" 53
"get a shot" 60
"get a shout" 73
"get a shoutout" 70
"get a tattoo" 80
"get a text" 77
"get a ticket" 87
"get a tweet" 77
"get a win" 55
"get ahead of" 59
"get ahold of" 60
"get all my" 70
"get all of" 93
"get all the" 237
"get along with" 87
"get an email" 61
"get an extra" 62
"get an idea" 72
"get any better" 219
"get any worse" 90
"get anything done" 59
"get around to" 186
"get as much" 71
"get at least" 103
"get at me" 380
"get away from" 264
"get away with" 332
"get back at" 57
"get back from" 94
"get back home" 62
"get back in" 266
"get back into" 250
"get back on" 375
"get back to" 1496
"get back up" 76
"get better and" 69
"get better at" 54
"get better soon" 105
"get caught up" 203
"get close to" 58
"get closer to" 77
"get down here" 71
"get down on" 87
"get down to" 190
"get enough of" 272
"get excited about" 97
"get from the" 54
"get her to" 110
"get him to" 238
"get hit by" 67
"get home and" 135
"get home from" 126
"get home i" 80
"get home to" 61
"get in a" 165
"get in and" 71
"get in contact" 74
"get in for" 140
"get in free" 57
"get in here" 58
"get in my" 157
"get in on" 164
"get in shape" 69
"get in the" 633
"get in there" 69
"get in to" 60
"get in touch" 327
"get in trouble" 143
"get in your" 72
"get into a" 150
"get into it" 91
"get into my" 67
"get into the" 404
"get into this" 57
"get involved in" 116
"get involved with" 66
"get it all" 147
"get it and" 97
"get it at" 70
"get it back" 177
"get it but" 83
"get it done" 332
"get it fixed" 54
"get it for" 79
"get it from" 81
"get it get" 60
"get it girl" 60
"get it i" 281
"get it i'm" 57
"get it in" 340
"get it lol" 54
"get it na" 66
"get it now" 108
"get it off" 51
"get it on" 144
"get it out" 183
"get it over" 55
"get it right" 252
"get it so" 51
"get it the" 85
"get it to" 182
"get it together" 219
"get it you" 105
"get lost in" 127
"get lots of" 79
"get me a" 227
"get me in" 62
"get me out" 98
"get me some" 146
"get me started" 168
"get me through" 91
"get me to" 233
"get me wrong" 434
"get more followers" 194
"get more than" 79
"get much better" 105
"get my email" 51
"get my hair" 143
"get my hands" 173
"get my head" 54
"get my mind" 64
"get my new" 59
"get my own" 52
"get my phone" 52
"get noticed by" 93
"get off at" 59
"get off my" 168
"get off of" 77
"get off the" 277
"get off twitter" 76
"get off work" 142
"get off your" 168
"get on a" 137
"get on board" 69
"get on here" 53
"get on it" 150
"get on my" 256
"get on that" 180
"get on the" 482
"get on this" 64
"get on twitter" 123
"get on with" 213
"get on your" 68
"get one free" 114
"get one of" 154
"get out and" 331
"get out of" 1796
"get out the" 184
"get out there" 204
"get out to" 83
"get outta here" 62
"get over how" 69
"get over it" 338
"get over the" 126
"get over this" 63
"get over yourself" 61
"get paid for" 94
"get paid to" 84
"get past the" 79
"get people to" 128
"get ready for" 927
"get ready to" 384
"get real rewards" 178
"get rid of" 1010
"get so many" 59
"get so much" 74
"get some good" 84
"get some more" 122
"get some new" 74
"get some of" 113
"get some rest" 131
"get some sleep" 213
"get some work" 93
"get someone to" 54
"get something to" 54
"get started on" 140
"get stuck in" 78
"get the ball" 96
"get the best" 213
"get the chance" 225
"get the deal" 53
"get the feeling" 77
"get the first" 56
"get the hang" 91
"get the idea" 167
"get the job" 133
"get the kids" 55
"get the memo" 52
"get the message" 55
"get the more" 62
"get the most" 127
"get the new" 74
"get the out" 148
"get the picture" 70
"get the point" 81
"get the right" 61
"get the same" 118
"get the word" 168
"get them in" 65
"get them out" 71
"get them to" 229
"get there and" 61
"get there early" 102
"get there i" 65
"get things done" 117
"get this done" 54
"get this money" 55
"get this party" 60
"get this straight" 55
"get through it" 71
"get through the" 171
"get through this" 118
"get tickets to" 51
"get tired of" 247
"get to a" 152
"get to be" 210
"get to bed" 72
"get to choose" 63
"get to come" 51
"get to do" 162
"get to eat" 70
"get to enjoy" 57
"get to follow" 76
"get to followers" 147
"get to go" 320
"get to have" 86
"get to hear" 75
"get to it" 175
"get to know" 528
"get to me" 83
"get to meet" 255
"get to my" 126
"get to play" 98
"get to say" 60
"get to see" 1006
"get to sleep" 123
"get to spend" 117
"get to take" 54
"get to talk" 70
"get to that" 118
"get to the" 1042
"get to this" 72
"get to watch" 137
"get to where" 52
"get to work" 400
"get to you" 83
"get to your" 73
"get together and" 99
"get together soon" 70
"get up and" 444
"get up at" 138
"get up early" 138
"get up for" 52
"get up get" 64
"get up in" 100
"get up to" 211
"get us to" 52
"get use to" 74
"get used to" 497
"get well soon" 163
"get what i" 81
"get what they" 64
"get what you" 205
"get when i" 71
"get when you" 153
"get with it" 64
"get with the" 73
"get you a" 189
"get you down" 58
"get you in" 108
"get you on" 73
"get you out" 51
"get you some" 102
"get you the" 52
"get you to" 197
"get your free" 64
"get your own" 64
"get your tickets" 171
"get yourself a" 53
"gets a little" 71
"gets in the" 95
"gets me every" 53
"gets on my" 57
"gets out of" 80
"gets to the" 70
"gettin ready for" 79
"gettin ready to" 70
"getting a bit" 79
"getting a little" 177
"getting a lot" 138
"getting a new" 171
"getting a tweet" 60
"getting all the" 59
"getting around to" 75
"getting back in" 57
"getting back into" 106
"getting back on" 69
"getting back to" 242
"getting better and" 84
"getting caught up" 59
"getting close to" 99
"getting closer to" 98
"getting excited about" 72
"getting excited for" 115
"getting in the" 158
"getting into the" 128
"getting it done" 67
"getting it in" 90
"getting more and" 70
"getting my hair" 119
"getting on my" 94
"getting on the" 95
"getting out of" 317
"getting paid to" 53
"getting ready for" 1548
"getting ready to" 1485
"getting rid of" 205
"getting the hang" 66
"getting the word" 79
"getting things done" 63
"getting tired of" 107
"getting to be" 53
"getting to know" 295
"getting to see" 58
"getting to the" 169
"getting up at" 81
"getting up early" 56
"getting used to" 167
"gift card to" 107
"gift certificate to" 118
"gift for a" 53
"girl and i" 81
"girl at the" 63
"girl i am" 59
"girl i have" 52
"girl i know" 71
"girl i love" 97
"girl i was" 57
"girl in a" 67
"girl in my" 77
"girl in the" 274
"girl is a" 51
"girl on the" 92
"girl scout cookies" 90
"girl thanks for" 57
"girl who is" 76
"girl who was" 52
"girl with a" 114
"girl with the" 182
"girl you are" 51
"give a about" 187
"give a shout" 135
"give a shoutout" 61
"give away a" 76
"give back to" 75
"give em a" 55
"give her a" 184
"give her the" 60
"give him a" 278
"give him the" 84
"give in to" 63
"give it a" 948
"give it all" 61
"give it another" 51
"give it away" 88
"give it back" 62
"give it some" 53
"give it to" 485
"give it up" 158
"give me a" 1347
"give me an" 89
"give me my" 68
"give me some" 217
"give me something" 57
"give me that" 57
"give me the" 365
"give me your" 162
"give or take" 62
"give thanks for" 75
"give thanks to" 57
"give them a" 346
"give them the" 127
"give them to" 86
"give to the" 59
"give u a" 88
"give up and" 93
"give up i" 82
"give up my" 91
"give up on" 430
"give up the" 140
"give us a" 674
"give us the" 104
"give you a" 987
"give you all" 72
"give you an" 147
"give you more" 53
"give you my" 96
"give you one" 64
"give you some" 134
"give you that" 58
"give you the" 348
"give yourself a" 61
"given me a" 84
"given me the" 55
"given that the" 60
"given the opportunity" 70
"given to me" 117
"given to the" 105
"given to us" 60
"given up on" 110
"gives me a" 196
"gives me the" 115
"gives us a" 78
"gives us the" 52
"gives you a" 176
"gives you lemons" 52
"gives you the" 102
"giving away a" 200
"giving away free" 78
"giving birth to" 52
"giving him a" 56
"giving it a" 94
"giving me a" 210
"giving me the" 114
"giving up on" 100
"giving us a" 79
"giving you a" 109
"glad i'm not" 200
"glad i can" 69
"glad i could" 165
"glad i did" 130
"glad i didn't" 124
"glad i don't" 81
"glad i found" 54
"glad i got" 200
"glad i have" 124
"glad i was" 84
"glad it was" 59
"glad that i" 150
"glad that you" 95
"glad to be" 611
"glad to have" 488
"glad to hear" 899
"glad to help" 102
"glad to know" 168
"glad to see" 708
"glad we could" 114
"glad we got" 53
"glad you're enjoying" 81
"glad you are" 264
"glad you came" 125
"glad you could" 119
"glad you did" 84
"glad you enjoy" 67
"glad you enjoyed" 624
"glad you found" 103
"glad you got" 130
"glad you guys" 68
"glad you had" 190
"glad you like" 526
"glad you liked" 487
"glad you made" 88
"glad you were" 94
"glass of water" 97
"glass of wine" 346
"glasses of wine" 75
"glimpse of the" 84
"glow in the" 74
"glued to the" 81
"gmail dot com" 74
"go a little" 54
"go a long" 90
"go ahead and" 516
"go all out" 67
"go all the" 113
"go along with" 179
"go and follow" 59
"go and get" 96
"go and i" 54
"go and see" 61
"go as far" 51
"go at the" 61
"go away and" 61
"go away i" 79
"go back and" 377
"go back home" 72
"go back in" 163
"go back to" 2099
"go big blue" 92
"go but i" 101
"go by fast" 60
"go by the" 58
"go check it" 148
"go check out" 245
"go down in" 71
"go down the" 68
"go down to" 80
"go follow and" 64
"go follow her" 104
"go follow him" 54
"go follow my" 122
"go follow she" 68
"go for a" 505
"go for it" 408
"go for some" 108
"go for the" 280
